"","temp","PDR.M.aegy","V3","V4","EFD.M.aegy","V6","V7","e2a.M.aegy","V9","V10","MDR.M.aegy","V12","V13","lf.M.aegy","V15","V16","a.M.aegy","V18","V19","b.M.aegy","V21","V22","c.M.aegy","V24","V25"
"92",14.1,0.0164880832061944,0,0.0380226327710664,0.402100708255902,0,2.07985577288853,0.0798722758606588,1e-04,0.208344881356156,0.0141757472583385,0,0.0308101999454284,16.4879387661106,7.43969090235456,21.5172507040523,0.0144268963033023,0,0.0593507559992712,0.00516433750382463,0,0.0751069431530337,0.0664785889753728,0,0.238685791590465
"93",14.2,0.0169391546460469,0,0.0386261910913702,0.422111004961537,0,2.13018389562619,0.0922208951581434,1e-04,0.220647780914369,0.0147654764061048,0,0.0314131676609964,16.7624942991094,7.91417618699134,21.7387245270393,0.0152275591857828,0,0.0606753556981389,0.00561336088119335,0,0.0793002636343567,0.0690259975849706,0,0.241876538331561
"94",14.3,0.0173977898565561,0,0.0392359782189916,0.442810370874273,0,2.17804359665048,0.105032147379861,1e-04,0.232480821216369,0.0153649299963389,0,0.0319860100060481,17.0342602415616,8.34337408183314,21.9448944873087,0.0160642268334385,0,0.0620035664541668,0.00609609043132017,0,0.0836422053855468,0.0716382749936459,0,0.245535811306877
"95",14.4,0.0178639884509598,0,0.0398055718523094,0.464221145334041,0,2.22793124265646,0.11813376851806,1e-04,0.244386774059496,0.0159731309060943,0,0.0325826715485765,17.303186924755,8.76766812225679,22.1679612190073,0.0169369242950243,0,0.0632071370898724,0.00661305385667838,0,0.0879830969956904,0.0743271109735202,0,0.249380753815412
"96",14.5,0.0183372033552645,0,0.0403816983151824,0.486378416102099,0,2.26800195768437,0.13140975030695,0.00230745058123129,0.256400927732038,0.0165903013875061,0,0.0331681596642559,17.5692157289824,9.20784374178184,22.4034256980064,0.0178490496595005,0,0.064561293371463,0.00716680814352237,0,0.0922747254250951,0.0770873290935396,0,0.253242694952094
"97",14.6,0.0188192969363026,0,0.0409542136113143,0.509276124003069,0,2.30552855121083,0.144747053977208,0.0172078770193772,0.268296108149986,0.0172161606788863,0,0.0337808507885079,17.8323711061387,9.60388303619818,22.6397179604542,0.0188078083723648,0,0.0658998876236597,0.00775283324603513,0,0.0967930062288669,0.0799147654925005,0,0.257135185557113
"98",14.7,0.019309365247438,0,0.0415365635635978,0.533047526654687,0,2.36236789248521,0.158101889008136,0.0324286710866467,0.280241300744463,0.0178494352683105,0,0.034351901537865,18.0926217903325,10.03878145891,22.8702333881863,0.0198077347648229,0,0.067342032915188,0.0083831397522925,0,0.101178325336113,0.0828079104308565,0,0.261088040686077
"99",14.8,0.0198069922860977,0,0.0421649402897259,0.557692295046813,0,2.41426253781626,0.171392885211543,0.0480015672545492,0.291772755924755,0.0184899053362342,0.000463306614057945,0.0349527664380898,18.3499194637814,10.4813793684661,23.1091622219306,0.0208490216453771,0,0.0686988173449931,0.00906172662498656,0,0.105731557333253,0.0857779977729944,0,0.264972886507265
"100",14.9,0.0203117597233774,0,0.0427476576200119,0.583182983407377,0,2.46426741261665,0.184593858392682,0.0630209512501949,0.303550466262249,0.0191369371401749,0.00120357134485296,0.0355986756369697,18.6042840642128,10.8713039315927,23.2971628198379,0.0219344813395456,0,0.0700779403234134,0.00979008283448612,0,0.11026023019974,0.0888125672155317,0,0.26954704866158
"101",15,0.0208244928639566,0,0.0433564099881407,0.609661012206618,0,2.5162817735684,0.19770614148681,0.078378815027663,0.314902664245225,0.019790152968343,0.00193647412283467,0.0362187342021461,18.8558022632264,11.2452288270437,23.5432317826167,0.0230638236924944,0,0.0714162696823497,0.0105652828230213,0,0.115131450845795,0.091910819256608,0,0.273474720499012
"102",15.1,0.0213454248173519,0,0.0439688334085165,0.637122244428964,0,2.56296953171955,0.210717450078789,0.0937446279868232,0.325921827428121,0.0204500478335984,0.00263935395547533,0.0368561614003137,19.1044535648278,11.6681115060451,23.7470417007304,0.0242340227418165,0,0.0727578902644382,0.0114014759819107,0,0.120287496041068,0.0950744988468917,0,0.276951814140949
"103",15.2,0.0218738715582364,0,0.0445884634775087,0.665526167628685,0,2.60777703147425,0.22362289465681,0.10849506296111,0.336878135670485,0.0211162746333404,0.00337725563305418,0.0374964753656679,19.3501844475098,12.0781489145966,23.9624869820803,0.025444642736996,0,0.0741094987016932,0.0123012099523792,0,0.125504383351497,0.0983007959712688,0,0.280657909084616
"104",15.3,0.0224098190145809,0,0.0452994707088951,0.694851581874467,0,2.65427484727874,0.236411576027668,0.123111542687832,0.34795223791146,0.0217885639041382,0.00412889641868173,0.0381481551829851,19.5929598555247,12.4305019976431,24.1788926579941,0.0266938196944371,0,0.0754697454123461,0.0132662945088436,0,0.131116069128155,0.101593815501558,0,0.284818468759008
"105",15.4,0.0229533061604846,0,0.0459525520884423,0.724983585459305,0,2.70574777267446,0.249087882506418,0.137518815605183,0.358677091932493,0.0224668905328025,0.00488708443442019,0.0387973931317849,19.8327797888724,12.7857318435671,24.3811241367833,0.0279828382762072,0,0.0768348642296392,0.0142928036915447,0,0.135161125852937,0.104949658863567,0,0.288832669862769
"106",15.5,0.0235048436996617,0,0.0466112029401313,0.755931001827698,0,2.75363931089101,0.261647692157375,0.151683698247275,0.369850845633624,0.0231508501311992,0.00565172933032273,0.0394372737972414,20.069644247553,13.1495859794878,24.5709258193306,0.0293129523758804,0,0.0782038001165647,0.0153742628505374,0,0.139984332429835,0.108371458210485,0,0.292867407806227
"107",15.6,0.0240645441037318,0,0.0472261838947218,0.787863064585323,0,2.80659425884509,0.274087650429167,0.165633625926739,0.380632346385509,0.0238403103342166,0.00642213140782799,0.0400750129850473,20.3035532315665,13.4987699663736,24.7568079635436,0.030678536582921,0,0.079663687129709,0.0165298285616101,0,0.14579822005225,0.111854949822303,0,0.296915828269336
"108",15.7,0.0246324596569433,0,0.0479032302726485,0.82077723326699,0,2.85967095358855,0.286407757321794,0.179043651958288,0.3906517455393,0.0245354713492899,0.00719888094670368,0.0406972915479869,20.5345067409128,13.8437167573856,24.9353148724861,0.0320878544615071,0,0.0810744760476438,0.0177540601691776,0,0.150128435765709,0.115397671768661,0,0.300970626556785
"109",15.8,0.0252087083518663,0,0.0485376474076865,0.854762333924018,0,2.91239144893316,0.298608012835255,0.1928907203848,0.401341601020527,0.0252355940093538,0.00798187593918538,0.0413414443450833,20.762504775592,14.2117154435519,25.1043119386296,0.0335351579627673,0,0.0824320233639885,0.0190536739446689,0,0.15466075121478,0.118999136760274,0,0.304862956304924
"110",15.9,0.0257924869428692,0,0.0492081249495464,0.88969160596792,0,2.95713675787706,0.310688416969551,0.206744390253482,0.411717370310531,0.0259403048886434,0.00879469985710521,0.0419882459636754,20.987547335604,14.5489355751848,25.3014318923603,0.0350185141556997,0,0.083836257834665,0.0204283469177982,0,0.159635314818696,0.122659770325999,0,0.308736565836595
"111",16,0.0263844328138117,0,0.0498590074521965,0.925591023112773,0,3.0092306458022,0.322648969724681,0.221038362737288,0.422355432893679,0.0266497108962445,0.0096033789691083,0.0426767219472508,21.2096344209489,14.8962334806033,25.4996960920803,0.0365370007873995,0,0.0851577756670052,0.0218904789197123,0,0.164632983465262,0.126372456660475,0,0.313159508650463
"112",16.1,0.0269833808996867,0,0.0504928119861572,0.96253621311512,0,3.05601255725534,0.334489671100646,0.234595265980833,0.432333036500271,0.0273636942557659,0.0103817081950201,0.0433437182577975,21.4287660316267,15.2228574564921,25.7046299817132,0.0380890233602757,0,0.0865686724409979,0.0234343475807349,0,0.169453858482323,0.130136000665948,0,0.317326003136793
"113",16.2,0.0275907713100229,0,0.0511428814891984,1.00058333535322,0,3.10861481934776,0.346210521097446,0.247934448051937,0.44208351127129,0.0280821774944126,0.0111736860666506,0.0439891301027604,21.6449421676373,15.5568603017116,25.8856886935333,0.0396719192947932,0,0.0880076935976678,0.0250717776282744,0,0.174116038335712,0.133958384979371,0,0.321446352061384
"114",16.3,0.0282065873421684,0,0.0517869551207061,1.03979453405606,0,3.16140451987772,0.35781151971508,0.260989041992782,0.451811984187359,0.0288048315340459,0.0119862307507783,0.0446101456211618,21.8581628289808,15.8595354559776,26.0624857050691,0.0412817171338984,0,0.0894359075064171,0.0268155832293151,0,0.178188937596802,0.13783083285764,0,0.325573934970431
"115",16.4,0.028830189867149,0,0.0524660917477382,1.08000852436149,0,3.21574415492523,0.369292666953549,0.274140880354118,0.461805422302087,0.0295314980288346,0.0128070290713948,0.0452522459510562,22.0684280156571,16.1905626239781,26.2447049687268,0.0429118260789802,0,0.0908965984992084,0.028657278356442,0,0.183159105096162,0.141757411822683,0,0.329711777830483
"116",16.5,0.02946157193245,0,0.0531884577942008,1.12127275621821,0,3.27022226959636,0.380653962812853,0.287170436709601,0.471556377930871,0.0302623251344259,0.0136283139712712,0.0458968403910868,22.2757377276663,16.5079948048578,26.4436426570839,0.0445683234623101,0,0.0924416249138773,0.0306226728428127,0,0.187332774328892,0.145732526088271,0,0.333856414046177
"117",16.6,0.0301008849520954,0,0.053943874085766,1.16333837641016,0,3.32437703671501,0.391895407292991,0.300053701690143,0.481996137685962,0.0309978185547583,0.0144565424811854,0.0465505117128827,22.4800919650084,16.8192661005719,26.62641459746,0.0462476520292528,0,0.0938340204250758,0.0326943098766271,0,0.19240703059155,0.149756844315841,0,0.338011349502673
"118",16.7,0.0307478982628043,0,0.0546806978941225,1.2063444485034,0,3.38049223710042,0.403017000393964,0.312441475938151,0.4914784272898,0.0317373615039507,0.0152534031313245,0.0471992906773894,22.6814907276833,17.1175870946407,26.8191964974655,0.0479497598395203,0,0.0953106292817293,0.0348690143162166,0,0.197837406265006,0.153827681207961,0,0.342084527777654
"119",16.8,0.0314030767266971,0,0.0553933459287162,1.25048144923173,0,3.44477887015795,0.414018742115772,0.325105853022028,0.500803797821497,0.0324805809872398,0.0160217733032093,0.0478799870936601,22.879934015691,17.4066737387109,27.0015061864682,0.0496754986827524,0,0.09696717594558,0.037171577732248,0,0.203095418952731,0.157940869125412,0,0.346363434619496
"120",16.9,0.0320663024796415,0,0.0560585949981522,1.29551901669695,0,3.50083094063828,0.424900632458414,0.33773448264743,0.510218058221694,0.0332274139660216,0.0168013096987317,0.0485900026776732,23.0754218290317,17.7239965610214,27.165949748052,0.0514260987333094,0,0.0985523491118173,0.0395910839867209,0,0.207800603707159,0.162096619379773,0,0.350555219029123
"121",17,0.0327370505592304,0,0.0566631921091778,1.3414471354518,0,3.55182810112192,0.435662671421891,0.349906895291983,0.520335347410627,0.0339778683417458,0.017627598336721,0.0492938191450443,23.2679541677052,18.0435092311707,27.3558600492498,0.0531942104260511,0,0.0999802858528233,0.0421242452388123,0,0.213208764586622,0.166289949005942,0,0.354875901450472
"122",17.1,0.0334146423864286,0,0.0574277316281982,1.3881907737546,0,3.60294483476233,0.446304859006202,0.361791868401771,0.529837583958213,0.0347319200853039,0.0184598042312995,0.0499363023300694,23.4575310317115,18.3263189059491,27.4988746964387,0.0549787304427446,0.000101024064766516,0.101596613940022,0.0447768142060948,0,0.218916666217752,0.170521126430165,0.00151252194169228,0.359013368930351
"123",17.2,0.0340989340200551,0,0.0580979214526992,1.43586230651756,0,3.65210079171445,0.456827195211349,0.373486653165072,0.538870375817145,0.0354893954128924,0.0193008179803443,0.0505952727702827,23.6441524210508,18.6230018096573,27.6639282408148,0.056781371509283,0.00263666281694083,0.103175292201215,0.0475575318590227,0,0.224558836017843,0.174788143630133,0.00580603396406812,0.363414833009397
"124",17.3,0.0347911071038873,0,0.0588355752656374,1.48460730948806,0,3.70907463184137,0.467229680037329,0.385429852636893,0.547954772416064,0.0362502298631253,0.0201744157597065,0.0512907877512517,23.8278183357228,18.8918230114301,27.8258973432298,0.0586016299946483,0.00497976780011678,0.104651163302623,0.0504537365678986,0,0.230080988255054,0.1790903059949,0.0104259846513032,0.367402989051315
"125",17.4,0.0354904421767332,0,0.059525472423808,1.5343594131621,0,3.7694251033623,0.477512313484145,0.397131997524353,0.556738372540241,0.0370143586121729,0.0210242772098404,0.051960870848848,24.0085287757278,19.1512381880782,27.9841684899278,0.0604377844740765,0.00729178449757087,0.10612449061401,0.0534691811882356,0,0.235325390363137,0.183424360413909,0.0154598569374579,0.371336580615547
"126",17.5,0.0361965455724896,0,0.0602095981337249,1.58497329458472,0,3.82182567583928,0.487675095551795,0.40906392108691,0.565853573407041,0.0377817164691901,0.0218690078498419,0.0526546728838824,24.1862837410656,19.4068582718869,28.17735870749,0.0622884784001986,0.00963521185281237,0.107576874723517,0.0566121531194529,0,0.240277166871018,0.187788265969732,0.0200898175829641,0.375184086622551
"127",17.6,0.0369085571675555,0,0.0608946067816912,1.63642188179548,0,3.88199081731545,0.49771802624028,0.420508715748524,0.575045272888282,0.0385522378716617,0.022725931120606,0.0533859760412252,24.3610832317362,19.6395859076841,28.3238482053293,0.064153889414889,0.0121760138715432,0.109050752917901,0.0598822415714313,0,0.245388692589373,0.192177461148081,0.0249452572887039,0.37941292932938
"128",17.7,0.0376263881429762,0,0.0616184803788562,1.68876127975419,0,3.94117365817505,0.507641105549599,0.432058907994146,0.583948257706583,0.0393258568806611,0.0236013223781269,0.0540845426522915,24.5329272477397,19.8805324506027,28.4765480418979,0.0660326167468075,0.0146554957867922,0.110597784464954,0.0632893808784123,0,0.25046543412698,0.196590920471864,0.0298530240355874,0.383307583875762
"129",17.8,0.0383498311611938,0,0.0623578179500445,1.74206725874486,0,4.00185623069681,0.517444333479753,0.442865113698734,0.592163254622095,0.0401025071760228,0.0244866233896982,0.0548254471168957,24.7018157890761,20.104761315838,28.6069087027396,0.0679243716576191,0.0171185716171664,0.112104207392898,0.0668433524981812,0,0.255688323433983,0.201030595134595,0.0350154222674931,0.38720576611404
"130",17.9,0.0390794187127156,0,0.0630881616392008,1.79604496481009,0,4.0562402883499,0.527127710030742,0.453738054983691,0.600855996950604,0.0408821220514243,0.0254118088024864,0.0555241237572827,24.8677488557453,20.3185017416135,28.7466295256756,0.0698305028580764,0.0196411691064219,0.113605258463773,0.0705250719044879,0,0.260831634677825,0.205490008487198,0.0402063345186606,0.391647123774096
"131",18,0.0398153322083176,0,0.0638486703665548,1.85082571040289,0,4.11522320900061,0.536691235202565,0.464212769404146,0.609681749378639,0.0416646344093765,0.0263382971490095,0.0562303593562169,25.0307264477474,20.5492397032021,28.8932052823722,0.0717495321191715,0.0221712002183331,0.115138529104615,0.0743382735463756,0,0.266151574263038,0.209968592995722,0.0451307831791295,0.395916706389794
"132",18.1,0.0405576024566949,0,0.0646003801947465,1.90641742534296,0,4.16150008282613,0.546134908995223,0.474736780113407,0.618000734677637,0.0424499767561201,0.0272374175829409,0.0569300466297153,25.1907485650824,20.8112362736075,29.0415800223461,0.0736805910429453,0.0245946146355275,0.116570023894084,0.0783013871453821,0,0.271310193792204,0.214468170310213,0.0499538034893088,0.400459728876886
"133",18.2,0.0413061101866518,0.000196647598390905,0.0653233600436738,1.96284361718403,0,4.22863587563781,0.555458731408716,0.484704953460474,0.626209717797079,0.0432380811964264,0.0281069628903265,0.0576284641760018,25.3478152077502,21.0192042104432,29.1813152485584,0.0756223228872364,0.0269108254342673,0.118057919789725,0.0824001504210735,0,0.276701505266533,0.218987985388492,0.0551077992528226,0.404286817165795
"134",18.3,0.0420599154239572,0.00112224177707874,0.0660384477292801,2.01999925903252,0,4.28529506217561,0.564662702443043,0.494739639145942,0.634378167316514,0.0440288794282981,0.0289966892417334,0.0583246964330938,25.5019263757509,21.2401666277775,29.3180735081687,0.0775746833819886,0.0292405523456897,0.11954997326988,0.0866402407305464,0,0.281931474579503,0.223528096686638,0.0597532739648173,0.408423576980813
"135",18.4,0.0428198950096676,0.00204310584926948,0.0667105637505881,2.07779271669998,0,4.33784198356481,0.573746822098205,0.505000846019862,0.642302251593262,0.0448223027375707,0.0299201689011535,0.0590052852172047,25.6530820690844,21.4876571991431,29.4414578381811,0.0795377566833747,0.0315904388028972,0.121123368492847,0.0909961603730104,0,0.287169190322489,0.228087946669916,0.0652489270876317,0.412914273360853
"136",18.5,0.0435859108584863,0.00304498089715906,0.0673957176869102,2.13632265012565,0,4.40342823503257,0.582711090374201,0.514474212728677,0.650212660838728,0.0456182819924095,0.0308363795847732,0.0597128355518433,25.8012822877508,21.7202588038241,29.5703393590756,0.081510247066238,0.0341066965002328,0.122636748476067,0.0955000502492204,0,0.292584806439982,0.232664862696586,0.07037790460655,0.416870547910901
"137",18.6,0.0443577180926886,0.00414403808043199,0.068119896835688,2.19546807670405,0,4.45559107599657,0.591555507271033,0.524002565300787,0.658217351045993,0.0464167476377007,0.0317307837984274,0.0604312663818054,25.9465270317501,21.9092243810087,29.6962619083873,0.0834929020489571,0.0366609459408162,0.124336376295625,0.100162238397456,0,0.298276443618628,0.237255723839471,0.0755602400592459,0.421394915413974
"138",18.7,0.0451344763552124,0.00506486297673117,0.0688924712342502,2.25517233346209,0,4.51408409539894,0.600280072788699,0.533404654369191,0.666187224388265,0.0472176296893342,0.0326301422664819,0.0611432563648101,26.0888163010822,22.0932274259092,29.8235850405882,0.0854842745577688,0.0391155651145365,0.125981152382983,0.104977635596948,0,0.304439929687465,0.241862759370513,0.0806059321298161,0.425839274873474
"139",18.8,0.0459154763916745,0.00593451711491417,0.0696790970670166,2.31540593161378,0,4.5704919409211,0.608884786927199,0.542795339270691,0.67405548125802,0.0480208577283746,0.0335430799175218,0.0618415178745055,26.2281500957472,22.2795748222364,29.9425905557424,0.0874844419038202,0.0417527578422407,0.127532918609751,0.109918654484106,0,0.310492417201138,0.246487097260774,0.0852083329880138,0.430085961556343
"140",18.9,0.0467020346612477,0.0068276785321372,0.0704082758243987,2.3761745386433,0,4.62664100325324,0.617369649686534,0.552758761449944,0.681440291168769,0.0488263608951187,0.0344461002538579,0.0625321626936108,26.364528415745,22.4819362656136,30.0723936727633,0.0894938885265477,0.0441258579318015,0.129022011814593,0.114985238523237,0,0.316312514803475,0.251125277186863,0.0900854422834335,0.434094557987451
"141",19,0.0474940857994541,0.00792724938970654,0.0711192131300704,2.43751218416588,0,4.69153661484118,0.625734661066704,0.562003196923202,0.688678817237859,0.0496340678830352,0.0353482135071189,0.063218285017793,26.4979512610757,22.646844129433,30.1856353873335,0.0915121882994813,0.0464644818646647,0.130474961506532,0.120199201673408,0,0.321297264004387,0.255777433032437,0.0956953156829354,0.438277543027781
"142",19.1,0.048291003146823,0.00892609087627944,0.0718549061703654,2.49941079888411,0,4.75554201483871,0.633979821067708,0.571041003584449,0.696255921172728,0.0504439069325851,0.0362438647019419,0.0639052801212982,26.6284186317392,22.8210673817974,30.2967598450954,0.093538487626414,0.0490763399601089,0.132184877918836,0.125531739504036,0,0.326735790105959,0.260441916255635,0.10128374772116,0.442472176141527
"143",19.2,0.0490920658306443,0.0100213748585992,0.0725902020825281,2.56183811226261,0,4.81620118009946,0.642105129689547,0.58003285223206,0.703359329900117,0.0512558058249187,0.0371766343643861,0.0646040972776177,26.7559305277357,22.9859166356625,30.4092086713813,0.0955722786223315,0.0515943109928065,0.133889558256268,0.130975516875172,0,0.332583651044231,0.265117100599127,0.106609335377749,0.446661632761446
"144",19.3,0.0498974752280259,0.0111075029080583,0.0733858402764242,2.62475706156378,0,4.87682993605392,0.650110586932221,0.588626916807744,0.710861451674241,0.0520696918754468,0.0380954621615549,0.065308096831646,26.8804869490649,23.0990413451595,30.5162199381677,0.0976130872181479,0.053965866550563,0.135725819125228,0.136548358389298,0,0.337932000921351,0.269802502225068,0.11216730151158,0.45084760632008
"145",19.4,0.0507075384199037,0.0123361449539382,0.0741526871793016,2.68835061915762,0,4.94074947402758,0.657996192795729,0.597329856210147,0.717591940168918,0.052885491927282,0.0389829068878085,0.0660614382698164,27.0020878957271,23.2428228992173,30.6305680682235,0.0996610656182769,0.0566065627301625,0.137387246425611,0.14223546293458,0,0.343088169078977,0.274497633799381,0.117464890957719,0.455025458749973
"146",19.5,0.0515215700066761,0.0134487792010685,0.0749269685931491,2.75242863303738,0,4.99834263930713,0.665761947280072,0.605912804958572,0.724611254252761,0.0537031323445477,0.039889781831023,0.066806241693653,27.120733367722,23.3926937101582,30.7317160515273,0.101716082110597,0.0588054024865421,0.138882567722962,0.148020373117618,0,0.348563531448402,0.279202004436803,0.122737172475062,0.459200772634081
"147",19.6,0.0523389492371859,0.0145645226367655,0.075675142394637,2.81695927321157,0,5.05874866295995,0.67340785038525,0.614124156509524,0.731515298601726,0.0545225390055503,0.0408162573903851,0.0675358639309773,27.2364233650499,23.5446850244592,30.8396076202345,0.103777589222518,0.0614483286270694,0.140455222654775,0.153901990078753,0,0.354199651623847,0.283915119644683,0.128072042456729,0.46342980915159
"148",19.7,0.0531596374131919,0.0156865841249723,0.0764505680339638,2.88192296586111,0,5.12774550366998,0.680933902111262,0.622241444863528,0.738371651924083,0.0553436372958127,0.0417348119550733,0.0682413917369601,27.3491578877106,23.66919602506,30.9611414838789,0.105845407806243,0.0640358311852747,0.142016335270795,0.15988529103373,0,0.359871472947066,0.288636481265502,0.133155455775319,0.467638212192876
"149",19.8,0.053983626062118,0.016762732827594,0.0772553136097069,2.94726737962639,0,5.18403074299466,0.688340102458109,0.63049635213917,0.745362051706858,0.0561663521009629,0.0426923660703871,0.0690171350447187,27.4589369357042,23.7803288878732,31.0757851559606,0.107919357600558,0.0667787515754053,0.143755778127309,0.165965541973311,0,0.364917873996365,0.293365587418072,0.137876385713217,0.471714051654239
"150",19.9,0.0548108756791084,0.0178356174222634,0.0780605159447344,3.01308544229786,0,5.24847112946079,0.695626451425791,0.638434091658913,0.751880383021592,0.0569906077994768,0.0436527660620884,0.0697496671943208,27.5657605090306,23.931076636472,31.1599923531759,0.10999925721558,0.0695523547492052,0.14536671886882,0.17214623188266,0,0.37208357910879,0.298101932437387,0.14243147414431,0.475873482848137
"151",20,0.0556415779071202,0.0189342882567517,0.078854512867967,3.0793395209768,0,5.31564179882716,0.702792949014307,0.646038916060363,0.758076423394192,0.0578163282552687,0.0445646989489158,0.0704497538646552,27.6696286076899,24.0523609744736,31.2586571862248,0.112084924117209,0.0723024956243703,0.147150156208667,0.178421865195832,0,0.377663891409502,0.30284500681307,0.147109691447794,0.48003607208482
"152",20.1,0.0564760805862264,0.0200354213480756,0.0796442740542348,3.14589940618536,0,5.38515596058177,0.709839595223658,0.653873000909874,0.764229236980124,0.0586434368101275,0.0454433754748758,0.0711396439795275,27.7705412316821,24.185667611742,31.3427182021448,0.114176174611264,0.0751196065599209,0.148909756884395,0.184788370453074,0,0.384087823403452,0.307594297126387,0.153043295672025,0.4839825156373
"153",20.2,0.0573135273370497,0.0210647425580416,0.0804149851866121,3.21279678174685,0,5.43924376359272,0.716766390053843,0.661170570762284,0.770249295900676,0.0594718562759926,0.0463575630997253,0.0718383828518686,27.8684983810071,24.3124237562438,31.4381597324378,0.116272823827311,0.0777220952254392,0.150573422223868,0.191229535628098,0,0.390253320971515,0.312349285985778,0.158520585879025,0.487986232643248
"154",20.3,0.0581536085662298,0.0221942849520437,0.0811291906345135,3.27988690411659,0,5.50394092544129,0.723573333504863,0.668795033507011,0.776344279716827,0.0603015089270672,0.0472467096527062,0.0726121956274009,27.9635000556649,24.4363189585806,31.5357741721477,0.118374685702154,0.0803849045999958,0.152298598003427,0.197741665481076,0,0.396783589762248,0.317109451960862,0.163403629718803,0.49188576055079
"155",20.4,0.0589968628417026,0.0233557020858336,0.081880283663434,3.34720845919787,0.0104767054442516,5.56699102249636,0.730260425576718,0.675942680227667,0.782619932667398,0.0611323164917625,0.0481738843808019,0.073404570428446,28.0555462556557,24.5458630138454,31.6304404222395,0.120481572963007,0.0831440894718424,0.15397322330377,0.204328544899832,0,0.403098158560594,0.321874269514872,0.1685775299144,0.496055415255874
"156",20.5,0.0598427596318028,0.024530036012205,0.0825713799247072,3.41477896900558,0.118142231411534,5.63012748770766,0.736827666269408,0.682999106085789,0.788670048551646,0.0619642001444702,0.0491175106190921,0.0741356376873406,28.1446369809793,24.6616625468274,31.7123698336792,0.122593297110315,0.0856566255353786,0.155716371900965,0.210976554907791,0,0.409448218174553,0.326643208935467,0.174445492051808,0.500303741229696
"157",20.6,0.0606914954684719,0.0256261335157432,0.0833289565657551,3.48258894862003,0.225222676788938,5.68990596523335,0.743275055582932,0.689585356404561,0.79484552907651,0.0627970804971561,0.0500868486324257,0.0749122719216495,28.2307722316357,24.7665274771398,31.786919331032,0.124709668400227,0.0881940881055802,0.1573118497948,0.217693903763641,0,0.416371971728917,0.331415736263873,0.17919626438564,0.50484402352454
"158",20.7,0.0615429025444847,0.0267897202429684,0.0841990325717367,3.55067088360197,0.354157408798289,5.75629273276074,0.749602593517291,0.696262000734161,0.800520542544845,0.0636308775907729,0.0510444910062074,0.0757454547759753,28.313952007625,24.8613301170826,31.8632538137041,0.126830495826707,0.0909175755590501,0.159002955992563,0.22447039849485,0,0.422600894631699,0.336191313222307,0.184426486451026,0.508840424320092
"159",20.8,0.0623969324552942,0.0280938821411538,0.0849604300625924,3.61888911065359,0.456096443096341,5.81683469148839,0.755810280072484,0.703132672641212,0.806293929977794,0.0644655108864844,0.051951194818089,0.0764613063258413,28.3941763089472,24.9767532726542,31.9472074573621,0.12895558710328,0.0937354498814593,0.16071515677837,0.231308332899998,0,0.428782706473375,0.340969397139616,0.189273188388692,0.512979457711356
"160",20.9,0.0632532197254452,0.0293237436092089,0.0858029213389601,3.68731597506121,0.570046076267408,5.88317547140965,0.761898115248512,0.709780157138258,0.812144823586863,0.0653008992566978,0.0528785844162928,0.0772570369093759,28.4714451356022,25.0562577095528,32.0383092971162,0.131084748644395,0.0963590084176522,0.162438388885677,0.23819426737302,0,0.435702749307838,0.345749440875096,0.194733991242308,0.517167515318743
"161",21,0.0641117092094169,0.0303601647146118,0.0866280560869355,3.75591289145804,0.665657070260571,5.93906703354853,0.767866099045375,0.716125622935399,0.817957586496762,0.0661369609758973,0.0537912327651438,0.0780585194401642,28.5457584875901,25.1329712715641,32.1081458659983,0.1332177855464,0.0989352148779165,0.164252988288362,0.24513133883806,0.00495637751579778,0.441636970721549,0.350530892740409,0.199493321939379,0.521400794286122
"162",21.1,0.0649723454608898,0.0315271553998233,0.0874176541245673,3.82459704144612,0.76696919717888,6.00375540619374,0.773714231463072,0.721854748345779,0.823688686946341,0.0669736137112741,0.0547191551468192,0.0787923021957976,28.6171163649109,25.2075630974626,32.1657034140918,0.135354501568117,0.101640592444048,0.166180615603457,0.252112219398759,0.013510520538918,0.448205018744169,0.355313196419556,0.204910518960249,0.525547877482805
"163",21.2,0.0658350727290761,0.0327231969288982,0.0882111206542568,3.89339411253436,0.869791525747937,6.07140134031887,0.779442512501604,0.728130436047963,0.829398426852641,0.0678107745131473,0.0556241889333042,0.0795984229333252,28.6855187675645,25.2831848637311,32.2196835533844,0.137494699111007,0.104389545780263,0.167922291382788,0.259127226595019,0.0220905123690068,0.454446160769042,0.360095790886838,0.210339407626003,0.52961760966597
"164",21.3,0.066699834954984,0.0340400081313289,0.0890704928246409,3.96225592556197,0.985343307558897,6.14491872469682,0.78505094216097,0.734191416772425,0.834989965593483,0.0686483598051687,0.0565468592054135,0.0803089470848015,28.7509656955509,25.349712869886,32.2954102741017,0.139638179198913,0.107037407364805,0.169733250068209,0.266178689318737,0.0310705417958544,0.460394650323089,0.364878110322739,0.215779413913452,0.533658003733779
"165",21.4,0.0675665757676143,0.0352666921938913,0.0898923889285679,4.03113555733569,1.05684430469018,6.20772175311492,0.790539520441172,0.739748699062096,0.840259578380018,0.0694862853743063,0.0575022130964879,0.0810845420849909,28.8134571488703,25.4175060165879,32.3625430330349,0.141784741457368,0.109770093928669,0.171598832815587,0.273247446349665,0.040598420605545,0.467002675007833,0.369659584027659,0.221066890931339,0.538291783841526
